date,cause,effect,p_value,lag,significant
2022-03-01,THA,SGP,0.279,1,False
2022-04-01,THA,SGP,0.2483,1,False
2022-05-01,THA,SGP,0.2704,1,False
2022-06-01,THA,SGP,0.5657,1,False
2022-07-01,THA,SGP,0.6722,2,False
2022-08-01,THA,SGP,0.7056,1,False
2022-09-01,THA,SGP,0.6939,2,False
2022-10-01,THA,SGP,0.6354,2,False
2022-11-01,THA,SGP,0.5473,2,False
2022-12-01,THA,SGP,0.5609,2,False
2023-01-01,THA,SGP,0.593,4,False
2023-02-01,THA,SGP,0.6457,1,False
2023-03-01,THA,SGP,0.6324,1,False
2023-04-01,THA,SGP,0.5721,4,False
2023-05-01,THA,SGP,0.6962,1,False
2023-06-01,THA,SGP,0.5162,3,False
2023-07-01,THA,SGP,0.5764,3,False
2023-08-01,THA,SGP,0.3282,3,False
2023-09-01,THA,SGP,0.148,1,False
2023-10-01,THA,SGP,0.0384,1,True
2023-11-01,THA,SGP,0.0173,1,True
2023-12-01,THA,SGP,0.0439,1,True
2024-01-01,THA,SGP,0.0588,1,False
2024-02-01,THA,SGP,0.027,1,True
2024-03-01,THA,SGP,0.0146,1,True
2024-04-01,THA,SGP,0.0081,1,True
2024-05-01,THA,SGP,0.0074,1,True
2024-06-01,THA,SGP,0.0058,1,True
2024-07-01,THA,SGP,0.0039,1,True
2024-08-01,THA,SGP,0.0016,1,True
2024-09-01,THA,SGP,0.0013,1,True
2024-10-01,THA,SGP,0.0006,1,True
2024-11-01,THA,SGP,0.0003,1,True
2024-12-01,THA,SGP,0.0002,1,True
2025-01-01,THA,SGP,0.0,1,True
2025-02-01,THA,SGP,0.0,1,True
2025-03-01,THA,SGP,0.0001,1,True
2025-04-01,THA,SGP,0.0002,1,True
2025-05-01,THA,SGP,0.0003,1,True
2025-06-01,THA,SGP,0.0006,1,True
2025-07-01,THA,SGP,0.0009,1,True
2025-08-01,THA,SGP,0.0014,1,True
2025-09-01,THA,SGP,0.0027,1,True
2025-10-01,THA,SGP,0.0015,1,True
2025-11-01,THA,SGP,0.0119,1,True
2025-12-01,THA,SGP,0.0153,1,True
2026-01-01,THA,SGP,0.0191,1,True
2026-02-01,THA,SGP,0.0841,1,False
2026-03-01,THA,SGP,0.2068,1,False
2015-01-01,THA,KOR,0.1717,3,False
2015-02-01,THA,KOR,0.2786,4,False
2015-03-01,THA,KOR,0.4675,4,False
2015-04-01,THA,KOR,0.3303,2,False
2015-05-01,THA,KOR,0.3751,1,False
2015-06-01,THA,KOR,0.5082,3,False
2015-07-01,THA,KOR,0.6215,4,False
2015-08-01,THA,KOR,0.5234,1,False
2015-09-01,THA,KOR,0.5461,2,False
2015-10-01,THA,KOR,0.1636,4,False
2015-11-01,THA,KOR,0.1275,3,False
2015-12-01,THA,KOR,0.0924,4,False
2016-01-01,THA,KOR,0.0575,3,False
2016-02-01,THA,KOR,0.0601,2,False
2016-03-01,THA,KOR,0.1673,2,False
2016-04-01,THA,KOR,0.1964,2,False
2016-05-01,THA,KOR,0.2832,3,False
2016-06-01,THA,KOR,0.4245,3,False
2016-07-01,THA,KOR,0.38,1,False
2016-08-01,THA,KOR,0.2851,1,False
2016-09-01,THA,KOR,0.1518,1,False
2016-10-01,THA,KOR,0.1916,1,False
2016-11-01,THA,KOR,0.2761,1,False
2016-12-01,THA,KOR,0.3246,1,False
2017-01-01,THA,KOR,0.3382,1,False
2017-02-01,THA,KOR,0.2812,1,False
2017-03-01,THA,KOR,0.4657,4,False
2017-04-01,THA,KOR,0.3306,3,False
2017-05-01,THA,KOR,0.2738,3,False
2017-06-01,THA,KOR,0.2245,1,False
2017-07-01,THA,KOR,0.2331,1,False
2017-08-01,THA,KOR,0.2478,3,False
2017-09-01,THA,KOR,0.2011,1,False
2017-10-01,THA,KOR,0.2121,1,False
2017-11-01,THA,KOR,0.1843,2,False
2017-12-01,THA,KOR,0.0852,1,False
2018-01-01,THA,KOR,0.1149,1,False
2018-02-01,THA,KOR,0.3583,4,False
2018-03-01,THA,KOR,0.225,2,False
2018-04-01,THA,KOR,0.1853,2,False
2018-05-01,THA,KOR,0.2892,1,False
2018-06-01,THA,KOR,0.1429,1,False
2018-07-01,THA,KOR,0.1897,3,False
2018-08-01,THA,KOR,0.3389,2,False
2018-09-01,THA,KOR,0.4498,2,False
2018-10-01,THA,KOR,0.5761,1,False
2018-11-01,THA,KOR,0.4243,4,False
2018-12-01,THA,KOR,0.2074,3,False
2019-01-01,THA,KOR,0.1631,2,False
2019-02-01,THA,KOR,0.4662,2,False
2019-03-01,THA,KOR,0.4299,2,False
2019-04-01,THA,KOR,0.3188,2,False
2019-05-01,THA,KOR,0.3877,2,False
2019-06-01,THA,KOR,0.4111,2,False
2019-07-01,THA,KOR,0.237,2,False
2019-08-01,THA,KOR,0.3419,2,False
2019-09-01,THA,KOR,0.4649,2,False
2019-10-01,THA,KOR,0.4502,2,False
2019-11-01,THA,KOR,0.5337,2,False
2019-12-01,THA,KOR,0.4138,4,False
2020-01-01,THA,KOR,0.2647,4,False
2020-02-01,THA,KOR,0.2831,4,False
2020-03-01,THA,KOR,0.1869,2,False
2020-04-01,THA,KOR,0.1495,2,False
2020-05-01,THA,KOR,0.0334,2,True
2020-06-01,THA,KOR,0.0116,2,True
2020-07-01,THA,KOR,0.1166,2,False
2020-08-01,THA,KOR,0.0534,4,False
2020-09-01,THA,KOR,0.1119,2,False
2020-10-01,THA,KOR,0.1889,4,False
2020-11-01,THA,KOR,0.1868,4,False
2020-12-01,THA,KOR,0.1092,4,False
2021-01-01,THA,KOR,0.078,4,False
2021-02-01,THA,KOR,0.0609,4,False
2021-03-01,THA,KOR,0.2091,4,False
2021-04-01,THA,KOR,0.4501,4,False
2021-05-01,THA,KOR,0.4524,1,False
2021-06-01,THA,KOR,0.3912,1,False
2021-07-01,THA,KOR,0.3194,1,False
2021-08-01,THA,KOR,0.1884,4,False
2021-09-01,THA,KOR,0.2155,4,False
2021-10-01,THA,KOR,0.2098,1,False
2021-11-01,THA,KOR,0.1536,1,False
2021-12-01,THA,KOR,0.275,1,False
2022-01-01,THA,KOR,0.1831,1,False
2022-02-01,THA,KOR,0.1858,1,False
2022-03-01,THA,KOR,0.2675,1,False
2022-04-01,THA,KOR,0.3689,1,False
2022-05-01,THA,KOR,0.4336,2,False
2022-06-01,THA,KOR,0.5181,2,False
2022-07-01,THA,KOR,0.4295,2,False
2022-08-01,THA,KOR,0.2124,2,False
2022-09-01,THA,KOR,0.5247,2,False
2022-10-01,THA,KOR,0.3865,2,False
2022-11-01,THA,KOR,0.4236,2,False
2022-12-01,THA,KOR,0.3965,2,False
2023-01-01,THA,KOR,0.4076,2,False
2023-02-01,THA,KOR,0.4753,2,False
2023-03-01,THA,KOR,0.1022,2,False
2023-04-01,THA,KOR,0.0958,2,False
2023-05-01,THA,KOR,0.0539,3,False
2023-06-01,THA,KOR,0.0172,2,True
2023-07-01,THA,KOR,0.0086,2,True
2023-08-01,THA,KOR,0.0105,2,True
2023-09-01,THA,KOR,0.012,2,True
2023-10-01,THA,KOR,0.0072,2,True
2023-11-01,THA,KOR,0.0032,2,True
2023-12-01,THA,KOR,0.0032,2,True
2024-01-01,THA,KOR,0.005,2,True
2024-02-01,THA,KOR,0.002,2,True
2024-03-01,THA,KOR,0.004,2,True
2024-04-01,THA,KOR,0.0012,2,True
2024-05-01,THA,KOR,0.007,2,True
2024-06-01,THA,KOR,0.0024,2,True
2024-07-01,THA,KOR,0.001,1,True
2024-08-01,THA,KOR,0.0009,1,True
2024-09-01,THA,KOR,0.0002,2,True
2024-10-01,THA,KOR,0.0001,1,True
2024-11-01,THA,KOR,0.0003,1,True
2024-12-01,THA,KOR,0.0004,1,True
2025-01-01,THA,KOR,0.0011,1,True
2025-02-01,THA,KOR,0.0018,1,True
2025-03-01,THA,KOR,0.0185,1,True
2025-04-01,THA,KOR,0.0437,1,True
2025-05-01,THA,KOR,0.097,3,False
2025-06-01,THA,KOR,0.0946,1,False
2025-07-01,THA,KOR,0.0779,1,False
2025-08-01,THA,KOR,0.2042,1,False
2025-09-01,THA,KOR,0.207,1,False
2025-10-01,THA,KOR,0.302,1,False
2025-11-01,THA,KOR,0.4316,1,False
2025-12-01,THA,KOR,0.5587,1,False
2026-01-01,THA,KOR,0.7649,2,False
2026-02-01,THA,KOR,0.4084,1,False
2026-03-01,THA,KOR,0.1687,4,False
2015-01-01,THA,GBR,0.0034,2,True
2015-02-01,THA,GBR,0.062,4,False
2015-03-01,THA,GBR,0.0144,3,True
2015-04-01,THA,GBR,0.0136,3,True
2015-05-01,THA,GBR,0.0255,3,True
2015-06-01,THA,GBR,0.0338,3,True
2015-07-01,THA,GBR,0.1064,3,False
2015-08-01,THA,GBR,0.0803,3,False
2015-09-01,THA,GBR,0.085,3,False
2015-10-01,THA,GBR,0.1042,3,False
2015-11-01,THA,GBR,0.0488,3,True
2015-12-01,THA,GBR,0.0603,3,False
2016-01-01,THA,GBR,0.105,3,False
2016-02-01,THA,GBR,0.0048,4,True
2016-03-01,THA,GBR,0.0174,3,True
2016-04-01,THA,GBR,0.0421,3,True
2016-05-01,THA,GBR,0.0259,3,True
2016-06-01,THA,GBR,0.0639,3,False
2016-07-01,THA,GBR,0.0858,3,False
2016-08-01,THA,GBR,0.1902,3,False
2016-09-01,THA,GBR,0.2135,3,False
2016-10-01,THA,GBR,0.1754,3,False
2016-11-01,THA,GBR,0.168,3,False
2016-12-01,THA,GBR,0.1687,3,False
2017-01-01,THA,GBR,0.1541,3,False
2017-02-01,THA,GBR,0.189,3,False
2017-03-01,THA,GBR,0.1648,3,False
2017-04-01,THA,GBR,0.2492,3,False
2017-05-01,THA,GBR,0.0601,3,False
2017-06-01,THA,GBR,0.0354,3,True
2017-07-01,THA,GBR,0.0156,3,True
2017-08-01,THA,GBR,0.0128,3,True
2017-09-01,THA,GBR,0.0064,3,True
2017-10-01,THA,GBR,0.0061,3,True
2017-11-01,THA,GBR,0.0129,2,True
2017-12-01,THA,GBR,0.0099,1,True
2018-01-01,THA,GBR,0.0423,1,True
2018-02-01,THA,GBR,0.1336,1,False
2018-03-01,THA,GBR,0.3088,1,False
2018-04-01,THA,GBR,0.4657,1,False
2018-05-01,THA,GBR,0.6811,1,False
2018-06-01,THA,GBR,0.6485,2,False
2018-07-01,THA,GBR,0.5107,2,False
2018-08-01,THA,GBR,0.6264,2,False
2018-09-01,THA,GBR,0.7824,1,False
2018-10-01,THA,GBR,0.8576,1,False
2018-11-01,THA,GBR,0.8187,1,False
2018-12-01,THA,GBR,0.8478,3,False
2019-01-01,THA,GBR,0.6588,1,False
2019-02-01,THA,GBR,0.3182,1,False
2019-03-01,THA,GBR,0.3581,4,False
2019-04-01,THA,GBR,0.3415,4,False
2019-05-01,THA,GBR,0.2411,2,False
2019-06-01,THA,GBR,0.1524,1,False
2019-07-01,THA,GBR,0.0974,1,False
2019-08-01,THA,GBR,0.1,1,False
2019-09-01,THA,GBR,0.0497,3,True
2019-10-01,THA,GBR,0.0374,3,True
2019-11-01,THA,GBR,0.0328,1,True
2019-12-01,THA,GBR,0.0264,1,True
2020-01-01,THA,GBR,0.0306,1,True
2020-02-01,THA,GBR,0.1075,2,False
2020-03-01,THA,GBR,0.0498,4,True
2020-04-01,THA,GBR,0.0206,3,True
2020-05-01,THA,GBR,0.0205,3,True
2020-06-01,THA,GBR,0.0074,2,True
2020-07-01,THA,GBR,0.0044,4,True
2020-08-01,THA,GBR,0.0029,3,True
2020-09-01,THA,GBR,0.0075,1,True
2020-10-01,THA,GBR,0.0065,1,True
2020-11-01,THA,GBR,0.007,1,True
2020-12-01,THA,GBR,0.0074,1,True
2021-01-01,THA,GBR,0.0056,1,True
2021-02-01,THA,GBR,0.0143,1,True
2021-03-01,THA,GBR,0.0187,1,True
2021-04-01,THA,GBR,0.0221,1,True
2021-05-01,THA,GBR,0.0415,3,True
2021-06-01,THA,GBR,0.0457,1,True
2021-07-01,THA,GBR,0.0442,1,True
2021-08-01,THA,GBR,0.1069,1,False
2021-09-01,THA,GBR,0.1116,3,False
2021-10-01,THA,GBR,0.1036,3,False
2021-11-01,THA,GBR,0.099,1,False
2021-12-01,THA,GBR,0.0443,1,True
2022-01-01,THA,GBR,0.0719,3,False
2022-02-01,THA,GBR,0.0904,3,False
2022-03-01,THA,GBR,0.0737,3,False
2022-04-01,THA,GBR,0.0609,3,False
2022-05-01,THA,GBR,0.0713,2,False
2022-06-01,THA,GBR,0.0821,3,False
2022-07-01,THA,GBR,0.0715,2,False
2022-08-01,THA,GBR,0.0659,2,False
2022-09-01,THA,GBR,0.058,2,False
2022-10-01,THA,GBR,0.0568,2,False
2022-11-01,THA,GBR,0.048,2,True
2022-12-01,THA,GBR,0.0487,2,True
2023-01-01,THA,GBR,0.0413,2,True
2023-02-01,THA,GBR,0.0361,2,True
2023-03-01,THA,GBR,0.0199,2,True
2023-04-01,THA,GBR,0.0409,1,True
2023-05-01,THA,GBR,0.07,1,False
2023-06-01,THA,GBR,0.0375,2,True
2023-07-01,THA,GBR,0.0507,2,False
2023-08-01,THA,GBR,0.0183,2,True
2023-09-01,THA,GBR,0.0192,2,True
2023-10-01,THA,GBR,0.0097,1,True
2023-11-01,THA,GBR,0.0074,2,True
2023-12-01,THA,GBR,0.0031,2,True
2024-01-01,THA,GBR,0.0035,2,True
2024-02-01,THA,GBR,0.0044,1,True
2024-03-01,THA,GBR,0.0027,1,True
2024-04-01,THA,GBR,0.0018,1,True
2024-05-01,THA,GBR,0.0011,1,True
2024-06-01,THA,GBR,0.0005,1,True
2024-07-01,THA,GBR,0.0005,1,True
2024-08-01,THA,GBR,0.0003,1,True
2024-09-01,THA,GBR,0.0003,1,True
2024-10-01,THA,GBR,0.0002,1,True
2024-11-01,THA,GBR,0.0004,1,True
2024-12-01,THA,GBR,0.0002,1,True
2025-01-01,THA,GBR,0.0002,1,True
2025-02-01,THA,GBR,0.0001,1,True
2025-03-01,THA,GBR,0.0001,1,True
2025-04-01,THA,GBR,0.0003,1,True
2025-05-01,THA,GBR,0.0005,1,True
2025-06-01,THA,GBR,0.0008,1,True
2025-07-01,THA,GBR,0.0014,1,True
2025-08-01,THA,GBR,0.0022,1,True
2025-09-01,THA,GBR,0.0035,1,True
2025-10-01,THA,GBR,0.011,1,True
2025-11-01,THA,GBR,0.0088,1,True
2025-12-01,THA,GBR,0.0633,3,False
2026-01-01,THA,GBR,0.0297,2,True
2026-02-01,THA,GBR,0.0084,1,True
2026-03-01,THA,GBR,0.0145,1,True
2015-01-01,THA,USA,0.1285,1,False
2015-02-01,THA,USA,0.2581,1,False
2015-03-01,THA,USA,0.1286,1,False
2015-04-01,THA,USA,0.1186,1,False
2015-05-01,THA,USA,0.0267,1,True
2015-06-01,THA,USA,0.0122,1,True
2015-07-01,THA,USA,0.0006,1,True
2015-08-01,THA,USA,0.0067,1,True
2015-09-01,THA,USA,0.0019,1,True
2015-10-01,THA,USA,0.0005,1,True
2015-11-01,THA,USA,0.0002,1,True
2015-12-01,THA,USA,0.0003,1,True
2016-01-01,THA,USA,0.0002,1,True
2016-02-01,THA,USA,0.0002,1,True
2016-03-01,THA,USA,0.0002,1,True
2016-04-01,THA,USA,0.0003,1,True
2016-05-01,THA,USA,0.0001,1,True
2016-06-01,THA,USA,0.0001,1,True
2016-07-01,THA,USA,0.0003,1,True
2016-08-01,THA,USA,0.0003,1,True
2016-09-01,THA,USA,0.0004,1,True
2016-10-01,THA,USA,0.0006,1,True
2016-11-01,THA,USA,0.002,1,True
2016-12-01,THA,USA,0.0082,1,True
2017-01-01,THA,USA,0.0371,1,True
2017-02-01,THA,USA,0.0793,1,False
2017-03-01,THA,USA,0.1267,2,False
2017-04-01,THA,USA,0.1174,2,False
2017-05-01,THA,USA,0.071,2,False
2017-06-01,THA,USA,0.1075,2,False
2017-07-01,THA,USA,0.1399,2,False
2017-08-01,THA,USA,0.1867,2,False
2017-09-01,THA,USA,0.0834,2,False
2017-10-01,THA,USA,0.0315,2,True
2017-11-01,THA,USA,0.026,2,True
2017-12-01,THA,USA,0.016,2,True
2018-01-01,THA,USA,0.0298,2,True
2018-02-01,THA,USA,0.0216,2,True
2018-03-01,THA,USA,0.0235,2,True
2018-04-01,THA,USA,0.0353,2,True
2018-05-01,THA,USA,0.0556,2,False
2018-06-01,THA,USA,0.0246,2,True
2018-07-01,THA,USA,0.0461,2,True
2018-08-01,THA,USA,0.0436,2,True
2018-09-01,THA,USA,0.057,3,False
2018-10-01,THA,USA,0.0173,2,True
2018-11-01,THA,USA,0.0162,2,True
2018-12-01,THA,USA,0.0274,2,True
2019-01-01,THA,USA,0.0315,3,True
2019-02-01,THA,USA,0.0128,2,True
2019-03-01,THA,USA,0.0575,2,False
2019-04-01,THA,USA,0.201,2,False
2019-05-01,THA,USA,0.0927,2,False
2019-06-01,THA,USA,0.0478,1,True
2019-07-01,THA,USA,0.0143,1,True
2019-08-01,THA,USA,0.0113,1,True
2019-09-01,THA,USA,0.0116,1,True
2019-10-01,THA,USA,0.0105,1,True
2019-11-01,THA,USA,0.0209,1,True
2019-12-01,THA,USA,0.0144,1,True
2020-01-01,THA,USA,0.0188,1,True
2020-02-01,THA,USA,0.0229,1,True
2020-03-01,THA,USA,0.0133,1,True
2020-04-01,THA,USA,0.039,1,True
2020-05-01,THA,USA,0.0107,1,True
2020-06-01,THA,USA,0.028,1,True
2020-07-01,THA,USA,0.0181,1,True
2020-08-01,THA,USA,0.0107,1,True
2020-09-01,THA,USA,0.0094,1,True
2020-10-01,THA,USA,0.0052,3,True
2020-11-01,THA,USA,0.001,2,True
2020-12-01,THA,USA,0.0038,1,True
2021-01-01,THA,USA,0.0246,1,True
2021-02-01,THA,USA,0.0165,2,True
2021-03-01,THA,USA,0.0339,2,True
2021-04-01,THA,USA,0.0399,2,True
2021-05-01,THA,USA,0.0222,2,True
2021-06-01,THA,USA,0.0396,1,True
2021-07-01,THA,USA,0.0411,1,True
2021-08-01,THA,USA,0.0844,1,False
2021-09-01,THA,USA,0.1282,1,False
2021-10-01,THA,USA,0.2273,1,False
2021-11-01,THA,USA,0.2523,1,False
2021-12-01,THA,USA,0.2608,1,False
2022-01-01,THA,USA,0.2661,1,False
2022-02-01,THA,USA,0.5323,1,False
2022-03-01,THA,USA,0.4442,1,False
2022-04-01,THA,USA,0.3897,1,False
2022-05-01,THA,USA,0.3989,1,False
2022-06-01,THA,USA,0.6964,1,False
2022-07-01,THA,USA,0.7002,2,False
2022-08-01,THA,USA,0.6746,2,False
2022-09-01,THA,USA,0.6631,2,False
2022-10-01,THA,USA,0.5965,1,False
2022-11-01,THA,USA,0.6349,2,False
2022-12-01,THA,USA,0.6492,2,False
2023-01-01,THA,USA,0.7739,2,False
2023-02-01,THA,USA,0.5616,2,False
2023-03-01,THA,USA,0.3924,2,False
2023-04-01,THA,USA,0.4024,2,False
2023-05-01,THA,USA,0.3004,2,False
2023-06-01,THA,USA,0.1013,2,False
2023-07-01,THA,USA,0.0674,2,False
2023-08-01,THA,USA,0.0373,2,True
2023-09-01,THA,USA,0.0324,2,True
2023-10-01,THA,USA,0.018,2,True
2023-11-01,THA,USA,0.0059,2,True
2023-12-01,THA,USA,0.0041,2,True
2024-01-01,THA,USA,0.0058,2,True
2024-02-01,THA,USA,0.0061,2,True
2024-03-01,THA,USA,0.0018,2,True
2024-04-01,THA,USA,0.0124,1,True
2024-05-01,THA,USA,0.0159,2,True
2024-06-01,THA,USA,0.0059,2,True
2024-07-01,THA,USA,0.0083,2,True
2024-08-01,THA,USA,0.0093,2,True
2024-09-01,THA,USA,0.0265,2,True
2024-10-01,THA,USA,0.0123,2,True
2024-11-01,THA,USA,0.0105,2,True
2024-12-01,THA,USA,0.0003,2,True
2025-01-01,THA,USA,0.0002,2,True
2025-02-01,THA,USA,0.0005,2,True
2025-03-01,THA,USA,0.0028,2,True
2025-04-01,THA,USA,0.0027,2,True
2025-05-01,THA,USA,0.0037,1,True
2025-06-01,THA,USA,0.0056,1,True
2025-07-01,THA,USA,0.0066,1,True
2025-08-01,THA,USA,0.0066,1,True
2025-09-01,THA,USA,0.0075,1,True
2025-10-01,THA,USA,0.0122,1,True
2025-11-01,THA,USA,0.0219,1,True
2025-12-01,THA,USA,0.0121,3,True
2026-01-01,THA,USA,0.0087,4,True
2026-02-01,THA,USA,0.0059,1,True
2026-03-01,THA,USA,0.0061,2,True
2015-01-01,THA,DEU,0.0107,1,True
2015-02-01,THA,DEU,0.0096,1,True
2015-03-01,THA,DEU,0.0283,1,True
2015-04-01,THA,DEU,0.1625,1,False
2015-05-01,THA,DEU,0.1781,4,False
2015-06-01,THA,DEU,0.2328,4,False
2015-07-01,THA,DEU,0.3435,4,False
2015-08-01,THA,DEU,0.1313,4,False
2015-09-01,THA,DEU,0.2469,4,False
2015-10-01,THA,DEU,0.374,4,False
2015-11-01,THA,DEU,0.2399,4,False
2015-12-01,THA,DEU,0.14,4,False
2016-01-01,THA,DEU,0.063,4,False
2016-02-01,THA,DEU,0.3359,4,False
2016-03-01,THA,DEU,0.3253,4,False
2016-04-01,THA,DEU,0.3417,4,False
2016-05-01,THA,DEU,0.2723,3,False
2016-06-01,THA,DEU,0.2366,2,False
2016-07-01,THA,DEU,0.212,1,False
2016-08-01,THA,DEU,0.1873,1,False
2016-09-01,THA,DEU,0.1193,1,False
2016-10-01,THA,DEU,0.1429,1,False
2016-11-01,THA,DEU,0.1557,1,False
2016-12-01,THA,DEU,0.1755,1,False
2017-01-01,THA,DEU,0.1513,1,False
2017-02-01,THA,DEU,0.1471,1,False
2017-03-01,THA,DEU,0.1278,4,False
2017-04-01,THA,DEU,0.1163,3,False
2017-05-01,THA,DEU,0.1092,1,False
2017-06-01,THA,DEU,0.0546,1,False
2017-07-01,THA,DEU,0.0895,1,False
2017-08-01,THA,DEU,0.0437,1,True
2017-09-01,THA,DEU,0.1124,1,False
2017-10-01,THA,DEU,0.1051,1,False
2017-11-01,THA,DEU,0.4248,2,False
2017-12-01,THA,DEU,0.5312,2,False
2018-01-01,THA,DEU,0.4091,2,False
2018-02-01,THA,DEU,0.6169,2,False
2018-03-01,THA,DEU,0.8788,2,False
2018-04-01,THA,DEU,0.92,2,False
2018-05-01,THA,DEU,0.7297,1,False
2018-06-01,THA,DEU,0.7736,1,False
2018-07-01,THA,DEU,0.7493,1,False
2018-08-01,THA,DEU,0.5042,1,False
2018-09-01,THA,DEU,0.4512,1,False
2018-10-01,THA,DEU,0.4356,1,False
2018-11-01,THA,DEU,0.7267,2,False
2018-12-01,THA,DEU,0.6888,4,False
2019-01-01,THA,DEU,0.5354,1,False
2019-02-01,THA,DEU,0.2702,1,False
2019-03-01,THA,DEU,0.2119,1,False
2019-04-01,THA,DEU,0.3041,1,False
2019-05-01,THA,DEU,0.2879,1,False
2019-06-01,THA,DEU,0.2806,1,False
2019-07-01,THA,DEU,0.3732,1,False
2019-08-01,THA,DEU,0.3257,1,False
2019-09-01,THA,DEU,0.2703,1,False
2019-10-01,THA,DEU,0.34,1,False
2019-11-01,THA,DEU,0.2926,1,False
2019-12-01,THA,DEU,0.4267,1,False
2020-01-01,THA,DEU,0.6825,4,False
2020-02-01,THA,DEU,0.8835,4,False
2020-03-01,THA,DEU,0.923,1,False
2020-04-01,THA,DEU,0.6134,1,False
2020-05-01,THA,DEU,0.8694,3,False
2020-06-01,THA,DEU,0.75,2,False
2020-07-01,THA,DEU,0.6223,4,False
2020-08-01,THA,DEU,0.3555,3,False
2020-09-01,THA,DEU,0.1486,3,False
2020-10-01,THA,DEU,0.0745,1,False
2020-11-01,THA,DEU,0.0438,1,True
2020-12-01,THA,DEU,0.0496,1,True
2021-01-01,THA,DEU,0.0556,1,False
2021-02-01,THA,DEU,0.1238,1,False
2021-03-01,THA,DEU,0.1727,3,False
2021-04-01,THA,DEU,0.1768,3,False
2021-05-01,THA,DEU,0.1625,3,False
2021-06-01,THA,DEU,0.1709,3,False
2021-07-01,THA,DEU,0.2816,1,False
2021-08-01,THA,DEU,0.3015,1,False
2021-09-01,THA,DEU,0.7246,1,False
2021-10-01,THA,DEU,0.7623,3,False
2021-11-01,THA,DEU,0.5216,1,False
2021-12-01,THA,DEU,0.3963,1,False
2022-01-01,THA,DEU,0.4631,2,False
2022-02-01,THA,DEU,0.6599,3,False
2022-03-01,THA,DEU,0.5437,3,False
2022-04-01,THA,DEU,0.5752,3,False
2022-05-01,THA,DEU,0.6387,1,False
2022-06-01,THA,DEU,0.5367,3,False
2022-07-01,THA,DEU,0.5099,1,False
2022-08-01,THA,DEU,0.5099,1,False
2022-09-01,THA,DEU,0.5897,1,False
2022-10-01,THA,DEU,0.5595,4,False
2022-11-01,THA,DEU,0.5707,4,False
2022-12-01,THA,DEU,0.5007,4,False
2023-01-01,THA,DEU,0.5134,3,False
2023-02-01,THA,DEU,0.5204,3,False
2023-03-01,THA,DEU,0.4345,2,False
2023-04-01,THA,DEU,0.2121,2,False
2023-05-01,THA,DEU,0.1959,1,False
2023-06-01,THA,DEU,0.049,1,True
2023-07-01,THA,DEU,0.0382,1,True
2023-08-01,THA,DEU,0.0344,1,True
2023-09-01,THA,DEU,0.0314,1,True
2023-10-01,THA,DEU,0.0232,1,True
2023-11-01,THA,DEU,0.013,1,True
2023-12-01,THA,DEU,0.0227,1,True
2024-01-01,THA,DEU,0.0335,2,True
2024-02-01,THA,DEU,0.0172,1,True
2024-03-01,THA,DEU,0.0147,1,True
2024-04-01,THA,DEU,0.0074,1,True
2024-05-01,THA,DEU,0.0048,1,True
2024-06-01,THA,DEU,0.0036,1,True
2024-07-01,THA,DEU,0.0028,1,True
2024-08-01,THA,DEU,0.001,1,True
2024-09-01,THA,DEU,0.0004,1,True
2024-10-01,THA,DEU,0.0007,1,True
2024-11-01,THA,DEU,0.0019,1,True
2024-12-01,THA,DEU,0.001,1,True
2025-01-01,THA,DEU,0.0035,1,True
2025-02-01,THA,DEU,0.0024,1,True
2025-03-01,THA,DEU,0.0092,1,True
2025-04-01,THA,DEU,0.0157,1,True
2025-05-01,THA,DEU,0.0271,1,True
2025-06-01,THA,DEU,0.0506,1,False
2025-07-01,THA,DEU,0.0365,1,True
2025-08-01,THA,DEU,0.0634,1,False
2025-09-01,THA,DEU,0.0379,1,True
2025-10-01,THA,DEU,0.0677,1,False
2025-11-01,THA,DEU,0.0935,1,False
2025-12-01,THA,DEU,0.2058,2,False
2026-01-01,THA,DEU,0.211,3,False
2026-02-01,THA,DEU,0.1892,2,False
2026-03-01,THA,DEU,0.2152,4,False
2015-01-01,THA,FRA,0.4648,1,False
2015-02-01,THA,FRA,0.7005,2,False
2015-03-01,THA,FRA,0.7031,4,False
2015-04-01,THA,FRA,0.6827,1,False
2015-05-01,THA,FRA,0.3392,1,False
2015-06-01,THA,FRA,0.2836,1,False
2015-07-01,THA,FRA,0.5043,1,False
2015-08-01,THA,FRA,0.738,4,False
2015-09-01,THA,FRA,0.4554,1,False
2015-10-01,THA,FRA,0.2128,1,False
2015-11-01,THA,FRA,0.0403,1,True
2015-12-01,THA,FRA,0.0123,1,True
2016-01-01,THA,FRA,0.0171,1,True
2016-02-01,THA,FRA,0.0322,1,True
2016-03-01,THA,FRA,0.0423,1,True
2016-04-01,THA,FRA,0.0511,1,False
2016-05-01,THA,FRA,0.0429,1,True
2016-06-01,THA,FRA,0.0468,1,True
2016-07-01,THA,FRA,0.0616,1,False
2016-08-01,THA,FRA,0.0737,1,False
2016-09-01,THA,FRA,0.0707,1,False
2016-10-01,THA,FRA,0.0602,1,False
2016-11-01,THA,FRA,0.0617,1,False
2016-12-01,THA,FRA,0.0562,1,False
2017-01-01,THA,FRA,0.064,1,False
2017-02-01,THA,FRA,0.0472,1,True
2017-03-01,THA,FRA,0.0511,1,False
